Ticker,Name,Modified,AsOfDate,Sector,SubSector,AnalystRecommendationValue,Interpretation,FactorScore,RevenueGrowth,RevenueGrowthPoints,BalanceSheetStrength,BalanceSheetStrengthPoints,ProfitabilityTrend,ProfitabilityTrendPoints,FCFGenerationCapitalIntensity,FCFGenerationCapitalIntensityPoints,RegulatoryEnvironment,RegulatoryEnvironmentPoints,Cyclicality,CyclicalityPoints,MarketPosition,MarketPositionPoints,ESG,ESGPoints,QualityOfManagement,QualityOfManagementPoints,AccessToCapital,AccessToCapitalPoints,FundScore,FundPoints,EventRisk,EventRiskPoints,ExpectedIssuance,ExpectedIssuancePoints,RatingsOutlook,RatingsOutlookPoints,Volatility,VolatilityPoints,CreditRisk,CreditRiskPoints,SecondaryLiquidity,SecondaryLiquidityPoints,TechScore,TechPoints,SpreadPerUnitOfRisk,SpreadPerUnitOfRiskPoints,PercentileSpreadVsCorpIndex,PercentileSpreadVsCorpIndexPoints,SpreadToEvent,SpreadToEventPoints,RelativeToBroadSector,RelativeToBroadSectorPoints,RelativeToIndustry,RelativeToIndustryPoints,ValScore,ValPoints
LOW,Lowe's Cos Inc,6/30/2017 23:00,5/25/2017 0:00,Consumer & Industrial,Retailers,Outperform,Modest Overweight,54.15,7,0.7,6,0.6,5,0.5,9,0.9,4,0.4,6,0.6,7,0.7,5,0.5,7,0.7,7,0.7,25.2,63,5,1.25,8,1.2,5,0.75,8,1.2,7,1.05,4,0.6,18.15,60.5,2,0.4,2,0.4,6,2.4,2,0.2,2,0.2,10.8,36
LOW,Lowe's Cos Inc,4/3/2017 7:46,3/2/2017 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,54.75,7,0.7,6,0.6,5,0.5,9,0.9,4,0.4,6,0.6,7,0.7,5,0.5,7,0.7,7,0.7,31.5,63,5,1.25,4,0.6,5,0.75,7,1.05,10,1.5,4,0.6,17.25,57.5,3,0.6,3,0.6,4,1.6,4,0.4,2,0.2,6,30
LOW,Lowe's Cos Inc,12/31/2016 23:00,11/17/2016 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,54.7,5,0.5,5,0.5,5,0.5,9,0.9,5,0.5,6,0.6,7,0.7,6,0.6,8,0.8,8,0.8,25.6,64,6,1.5,4,0.6,5,0.75,1,0.15,10,1.5,4,0.6,15.3,51,6,1.2,4,0.8,4,1.6,,,5,1,13.8,46
LOW,Lowe's Cos Inc,9/30/2016 23:01,8/17/2016 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,59.2,7,0.7,5,0.5,6,0.6,9,0.9,5,0.5,6,0.6,7,0.7,6,0.6,8,0.8,8,0.8,33.5,67,6,1.5,10,1.5,5,0.75,3,0.45,10,1.5,4,0.6,18.9,63,6,1.2,3,0.6,2,0.8,,,4,0.8,6.8,34
LOW,Lowe's Cos Inc,6/30/2016 23:01,5/19/2016 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,59.6,7,0.7,5,0.5,6,0.6,8,0.8,5,0.5,6,0.6,7,0.7,6,0.6,8,0.8,8,0.8,33,66,5,1.25,8,1.2,5,0.75,6,0.9,10,1.5,4,0.6,18.6,62,6,1.5,3,0.75,4,1,,,3,0.75,8,40
LOW,Lowe's Cos Inc,3/31/2016 23:01,2/24/2016 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,50.75,6,0.6,6,0.6,6,0.6,7,0.7,5,0.5,6,0.6,7,0.7,6,0.6,7,0.7,8,0.8,32,64,5,1.25,4,0.6,5,0.75,3,0.45,4,0.6,4,0.6,12.75,42.5,2,0.5,2,0.5,4,1,,,4,1,6,30
LOW,Lowe's Cos Inc,12/31/2015 23:01,11/19/2015 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,56.45,6,0.6,6,0.6,7,0.7,7,0.7,5,0.5,6,0.6,7,0.7,6,0.6,7,0.7,8,0.8,32.5,65,5,1.25,4,0.6,5,0.75,4,0.6,9,1.35,4,0.6,15.45,51.5,6,1.5,3,0.75,4,1,,,4,1,8.5,42.5
LOW,Lowe's Cos Inc,9/30/2015 23:01,8/20/2015 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,51.65,6,0.6,6,0.6,7,0.7,7,0.7,5,0.5,6,0.6,7,0.7,6,0.6,7,0.7,8,0.8,26,65,5,1.25,4,0.6,5,0.75,6,0.9,8,1.2,4,0.6,15.9,53,3,0.75,2,0.5,4,1,,,4,1,9.75,32.5
LOW,Lowe's Cos Inc,6/30/2015 23:01,5/20/2015 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,51.5,6,0.6,6,0.6,7,0.7,7,0.7,5,0.5,6,0.6,7,0.7,6,0.6,7,0.7,8,0.8,26,65,5,1.25,4,0.6,5,0.75,4,0.6,8,1.2,4,0.6,15,50,2,0.5,3,0.75,4,1,,,5,1.25,10.5,35
LOW,Lowe's Cos Inc,3/31/2015 23:00,2/25/2015 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,52.45,6,0.6,6,0.6,6,0.6,7,0.7,5,0.5,6,0.6,7,0.7,6,0.6,7,0.7,8,0.8,25.6,64,4,1,4,0.6,5,0.75,7,1.05,8,1.2,4,0.6,15.6,52,2,0.5,4,1,4,1,,,5,1.25,11.25,37.5
LOW,Lowe's Cos Inc,12/31/2014 23:01,11/20/2014 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,55.7,6,0.6,6,0.6,7,0.7,7,0.7,5,0.5,6,0.6,7,0.7,6,0.6,7,0.7,8,0.8,26,65,4,1,8,1.2,5,0.75,6,0.9,8,1.2,4,0.6,16.95,56.5,4,1,4,1,4,1,,,5,1.25,12.75,42.5
LOW,Lowe's Cos Inc,9/30/2014 23:01,8/20/2014 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,54.15,6,0.6,6,0.6,7,0.7,7,0.7,5,0.5,7,0.7,7,0.7,6,0.6,7,0.7,8,0.8,26.4,66,4,1,4,0.6,5,0.75,6,0.9,6,0.9,4,0.6,14.25,47.5,4,1,5,1.25,4,1,,,5,1.25,13.5,45
LOW,Lowe's Cos Inc,6/30/2014 23:01,5/27/2014 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,53.4,6,0.6,6,0.6,7,0.7,7,0.7,5,0.5,7,0.7,7,0.7,6,0.6,7,0.7,8,0.8,26.4,66,4,1,4,0.6,5,0.75,6,0.9,6,0.9,4,0.6,14.25,47.5,4,1,4,1,4,1,,,5,1.25,12.75,42.5
LOW,Lowe's Cos Inc,3/31/2014 23:01,6/13/2013 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,53.95,6,0.6,6,0.6,7,0.7,7,0.7,5,0.5,8,0.8,7,0.7,6,0.6,7,0.7,8,0.8,26.8,67,4,0.6,4,0.6,4,0.6,6,1.5,6,0.9,4,0.6,14.4,48,4,1,4,1,4,1,,,5,1.25,12.75,42.5
LOW,Lowe's Cos Inc,12/31/2013 23:01,6/13/2013 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,53.95,6,0.6,6,0.6,7,0.7,7,0.7,5,0.5,8,0.8,7,0.7,6,0.6,7,0.7,8,0.8,26.8,67,4,0.6,4,0.6,4,0.6,6,1.5,6,0.9,4,0.6,14.4,48,4,1,4,1,4,1,,,5,1.25,12.75,42.5
LOW,Lowe's Cos Inc,10/1/2013 9:21,6/13/2013 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,53.95,6,0.6,6,0.6,7,0.7,7,0.7,5,0.5,8,0.8,7,0.7,6,0.6,7,0.7,8,0.8,26.8,67,4,0.6,4,0.6,4,0.6,6,1.5,6,0.9,4,0.6,14.4,48,4,1,4,1,4,1,,,5,1.25,12.75,42.5
LOW,Lowe's Cos Inc,6/30/2013 23:01,6/13/2013 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,54.5,6,0.6,6,0.6,7,0.7,7,0.7,5,0.5,8,0.8,7,0.7,6,0.6,7,0.7,8,0.8,26.8,67,4,0.6,4,0.6,4,0.6,6,1.5,6,0.9,4,0.6,19.2,48,4,1,4,1,4,1,,,5,1.25,8.5,42.5
M,Macy's Inc,6/30/2017 23:00,7/1/2016 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,48.25,3,0.3,4,0.4,4,0.4,5,0.5,5,0.5,3,0.3,6,0.6,3,0.3,7,0.7,6,0.6,18.4,46,3,0.75,9,1.35,3,0.45,7,1.05,3,0.45,2,0.3,13.05,43.5,9,1.8,10,2,2,0.8,,0,10,1,16.8,56
M,Macy's Inc,4/3/2017 7:46,7/1/2016 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,47.25,3,0.3,4,0.4,4,0.4,5,0.5,5,0.5,3,0.3,6,0.6,3,0.3,7,0.7,6,0.6,23,46,3,0.75,9,1.35,3,0.45,7,1.05,3,0.45,2,0.3,13.05,43.5,9,1.8,10,2,2,0.8,,0,10,1,11.2,56
M,Macy's Inc,12/31/2016 23:00,7/1/2016 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,51.25,3,0.3,4,0.4,4,0.4,5,0.5,5,0.5,3,0.3,6,0.6,3,0.3,7,0.7,6,0.6,18.4,46,3,0.75,9,1.35,3,0.45,7,1.05,3,0.45,2,0.3,13.05,43.5,9,1.8,10,2,2,0.8,,,10,2,19.8,66
M,Macy's Inc,9/30/2016 23:01,7/1/2016 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,49.25,3,0.3,4,0.4,4,0.4,5,0.5,5,0.5,3,0.3,6,0.6,3,0.3,7,0.7,6,0.6,23,46,3,0.75,9,1.35,3,0.45,7,1.05,3,0.45,2,0.3,13.05,43.5,9,1.8,10,2,2,0.8,,,10,2,13.2,66
M,Macy's Inc,6/30/2016 23:01,6/24/2016 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,51.55,3,0.3,4,0.4,4,0.4,5,0.5,5,0.5,3,0.3,6,0.6,3,0.3,7,0.7,6,0.6,23,46,3,0.75,9,1.35,3,0.45,7,1.05,3,0.45,2,0.3,13.05,43.5,9,2.25,10,2.5,2,0.5,,,10,2.5,15.5,77.5
M,Macy's Inc,3/31/2016 23:01,11/6/2015 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,50.6,4,0.4,5,0.5,5,0.5,7,0.7,5,0.5,4,0.4,7,0.7,4,0.4,8,0.8,8,0.8,28.5,57,2,0.5,5,0.75,5,0.75,4,0.6,1,0.15,3,0.45,9.6,32,2,0.5,10,2.5,3,0.75,,,10,2.5,12.5,62.5
M,Macy's Inc,12/31/2015 23:01,11/6/2015 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,50.6,4,0.4,5,0.5,5,0.5,7,0.7,5,0.5,4,0.4,7,0.7,4,0.4,8,0.8,8,0.8,28.5,57,2,0.5,5,0.75,5,0.75,4,0.6,1,0.15,3,0.45,9.6,32,2,0.5,10,2.5,3,0.75,,,10,2.5,12.5,62.5
M,Macy's Inc,9/30/2015 23:01,7/7/2015 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,59.1,5,0.5,5,0.5,6,0.6,7,0.7,5,0.5,5,0.5,7,0.7,4,0.4,8,0.8,8,0.8,24,60,4,1,5,0.75,5,0.75,4,0.6,6,0.9,3,0.45,13.35,44.5,8,2,8,2,3,0.75,,,10,2.5,21.75,72.5
M,Macy's Inc,6/30/2015 23:01,11/12/2014 0:00,Consumer & Industrial,Retailers,Neutral,Modest Overweight,54.9,5,0.5,5,0.5,6,0.6,7,0.7,5,0.5,5,0.5,7,0.7,4,0.4,8,0.8,8,0.8,24,60,5,1.25,5,0.75,5,0.75,6,0.9,2,0.3,4,0.6,13.65,45.5,2,0.5,8,2,5,1.25,,,8,2,17.25,57.5
M,Macy's Inc,3/31/2015 23:00,11/12/2014 0:00,Consumer & Industrial,Retailers,Neutral,Modest Overweight,54.9,5,0.5,5,0.5,6,0.6,7,0.7,5,0.5,5,0.5,7,0.7,4,0.4,8,0.8,8,0.8,24,60,5,1.25,5,0.75,5,0.75,6,0.9,2,0.3,4,0.6,13.65,45.5,2,0.5,8,2,5,1.25,,,8,2,17.25,57.5
M,Macy's Inc,12/31/2014 23:01,11/12/2014 0:00,Consumer & Industrial,Retailers,Neutral,Modest Overweight,54.9,5,0.5,5,0.5,6,0.6,7,0.7,5,0.5,5,0.5,7,0.7,4,0.4,8,0.8,8,0.8,24,60,5,1.25,5,0.75,5,0.75,6,0.9,2,0.3,4,0.6,13.65,45.5,2,0.5,8,2,5,1.25,,,8,2,17.25,57.5
M,Macy's Inc,9/30/2014 23:01,8/13/2014 0:00,Consumer & Industrial,Retailers,Outperform,Modest Overweight,60.7,5,0.5,5,0.5,6,0.6,7,0.7,5,0.5,6,0.6,7,0.7,4,0.4,8,0.8,8,0.8,24.4,61,5,1.25,5,0.75,5,0.75,6,0.9,4,0.6,4,0.6,14.55,48.5,6,1.5,8,2,6,1.5,,,9,2.25,21.75,72.5
M,Macy's Inc,6/30/2014 23:01,5/14/2014 0:00,Consumer & Industrial,Retailers,Outperform,Modest Overweight,60.7,6,0.6,5,0.5,6,0.6,7,0.7,5,0.5,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,24.4,61,5,1.25,4,0.6,5,0.75,7,1.05,4,0.6,4,0.6,14.55,48.5,6,1.5,8,2,6,1.5,,,9,2.25,21.75,72.5
M,Macy's Inc,3/31/2014 23:01,2/25/2014 0:00,Consumer & Industrial,Retailers,Outperform,Modest Overweight,58.3,6,0.6,5,0.5,6,0.6,7,0.7,5,0.5,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,24.4,61,5,0.75,4,0.6,5,0.75,2,0.5,4,0.6,4,0.6,11.4,38,4,1,9,2.25,7,1.75,,,10,2.5,22.5,75
M,Macy's Inc,12/31/2013 23:01,11/15/2013 0:00,Consumer & Industrial,Retailers,Outperform,Modest Overweight,65.05,6,0.6,5,0.5,6,0.6,7,0.7,5,0.5,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,24.4,61,5,0.75,8,1.2,6,0.9,6,1.5,4,0.6,4,0.6,16.65,55.5,6,1.5,9,2.25,7,1.75,,,10,2.5,24,80
M,Macy's Inc,10/1/2013 9:21,8/14/2013 0:00,Consumer & Industrial,Retailers,Outperform,Modest Overweight,61.75,6,0.6,5,0.5,6,0.6,7,0.7,5,0.5,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,24.4,61,5,0.75,4,0.6,6,0.9,6,1.5,4,0.6,4,0.6,14.85,49.5,6,1.5,8,2,7,1.75,,,9,2.25,22.5,75
M,Macy's Inc,6/30/2013 23:01,5/16/2013 0:00,Consumer & Industrial,Retailers,Outperform,Modest Overweight,57.2,6,0.6,5,0.5,6,0.6,7,0.7,5,0.5,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,24.4,61,5,0.75,4,0.6,6,0.9,4,1,4,0.6,4,0.6,17.8,44.5,6,1.5,8,2,7,1.75,,,9,2.25,15,75
MDLZ,Mondelez International Inc,12/31/2017 23:00,3/28/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,53.2,5,0.5,3,0.3,5,0.5,7,0.7,5,0.5,7,0.7,8,0.8,7,0.7,4,0.4,7,0.7,23.2,58,3,0.75,6,0.9,5,0.75,8,1.2,7,1.05,3,0.45,15.3,51,5,1,6,1.2,3,1.2,8,0.8,7,0.7,14.7,49
MDLZ,Mondelez International Inc,9/30/2017 23:00,3/28/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,53.2,5,0.5,3,0.3,5,0.5,7,0.7,5,0.5,7,0.7,8,0.8,7,0.7,4,0.4,7,0.7,23.2,58,3,0.75,6,0.9,5,0.75,8,1.2,7,1.05,3,0.45,15.3,51,5,1,6,1.2,3,1.2,8,0.8,7,0.7,14.7,49
MDLZ,Mondelez International Inc,6/30/2017 23:00,3/28/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,53.2,5,0.5,3,0.3,5,0.5,7,0.7,5,0.5,7,0.7,8,0.8,7,0.7,4,0.4,7,0.7,23.2,58,3,0.75,6,0.9,5,0.75,8,1.2,7,1.05,3,0.45,15.3,51,5,1,6,1.2,3,1.2,8,0.8,7,0.7,14.7,49
MDLZ,Mondelez International Inc,4/3/2017 7:46,3/28/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.5,5,0.5,3,0.3,5,0.5,7,0.7,5,0.5,7,0.7,8,0.8,7,0.7,4,0.4,7,0.7,29,58,3,0.75,6,0.9,5,0.75,8,1.2,7,1.05,3,0.45,15.3,51,5,1,6,1.2,3,1.2,8,0.8,7,0.7,8.2,41
MDLZ,Mondelez International Inc,12/31/2016 23:00,2/24/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,45.3,3,0.3,4,0.4,7,0.7,7,0.7,5,0.5,5,0.5,8,0.8,6,0.6,4,0.4,8,0.8,22.8,57,3,0.75,5,0.75,3,0.45,2,0.3,4,0.6,3,0.45,9.9,33,2,0.4,4,0.8,4,1.6,,,7,1.4,12.6,42
MDLZ,Mondelez International Inc,9/30/2016 23:00,2/24/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,46.8,3,0.3,4,0.4,7,0.7,7,0.7,5,0.5,5,0.5,8,0.8,6,0.6,4,0.4,8,0.8,28.5,57,3,0.75,5,0.75,3,0.45,2,0.3,4,0.6,3,0.45,9.9,33,2,0.4,4,0.8,4,1.6,,,7,1.4,8.4,42
MDLZ,Mondelez International Inc,6/30/2016 23:01,2/24/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,46.9,3,0.3,4,0.4,7,0.7,7,0.7,5,0.5,5,0.5,8,0.8,6,0.6,4,0.4,8,0.8,28.5,57,3,0.75,5,0.75,3,0.45,2,0.3,4,0.6,3,0.45,9.9,33,2,0.5,4,1,4,1,,,7,1.75,8.5,42.5
MDLZ,Mondelez International Inc,3/31/2016 23:01,2/24/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,46.9,3,0.3,4,0.4,7,0.7,7,0.7,5,0.5,5,0.5,8,0.8,6,0.6,4,0.4,8,0.8,28.5,57,3,0.75,5,0.75,3,0.45,2,0.3,4,0.6,3,0.45,9.9,33,2,0.5,4,1,4,1,,,7,1.75,8.5,42.5
MDLZ,Mondelez,12/31/2015 23:01,2/11/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,51.05,3,0.3,4,0.4,6,0.6,7,0.7,5,0.5,4,0.4,8,0.8,6,0.6,5,0.5,8,0.8,28,56,3,0.75,6,0.9,3,0.45,3,0.45,7,1.05,5,0.75,13.05,43.5,3,0.75,7,1.75,2,0.5,,,8,2,10,50
MDLZ,Mondelez,9/30/2015 23:00,2/11/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,50.45,3,0.3,4,0.4,6,0.6,7,0.7,5,0.5,4,0.4,8,0.8,6,0.6,5,0.5,8,0.8,22.4,56,3,0.75,6,0.9,3,0.45,3,0.45,7,1.05,5,0.75,13.05,43.5,3,0.75,7,1.75,2,0.5,,,8,2,15,50
MDLZ,Mondelez,6/30/2015 23:01,2/11/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,50.45,3,0.3,4,0.4,6,0.6,7,0.7,5,0.5,4,0.4,8,0.8,6,0.6,5,0.5,8,0.8,22.4,56,3,0.75,6,0.9,3,0.45,3,0.45,7,1.05,5,0.75,13.05,43.5,3,0.75,7,1.75,2,0.5,,,8,2,15,50
MDLZ,Mondelez,3/31/2015 23:00,2/11/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,50.45,3,0.3,4,0.4,6,0.6,7,0.7,5,0.5,4,0.4,8,0.8,6,0.6,5,0.5,8,0.8,22.4,56,3,0.75,6,0.9,3,0.45,3,0.45,7,1.05,5,0.75,13.05,43.5,3,0.75,7,1.75,2,0.5,,,8,2,15,50
MDLZ,Mondelez,12/31/2014 23:01,3/18/2014 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,59.5,6,0.6,5,0.5,7,0.7,7,0.7,5,0.5,7,0.7,8,0.8,6,0.6,5,0.5,8,0.8,25.6,64,3,0.75,8,1.2,5,0.75,6,0.9,7,1.05,6,0.9,16.65,55.5,6,1.5,5,1.25,5,1.25,,,7,1.75,17.25,57.5
MDLZ,Mondelez,9/30/2014 23:00,3/18/2014 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,59.5,6,0.6,5,0.5,7,0.7,7,0.7,5,0.5,7,0.7,8,0.8,6,0.6,5,0.5,8,0.8,25.6,64,3,0.75,8,1.2,5,0.75,6,0.9,7,1.05,6,0.9,16.65,55.5,6,1.5,5,1.25,5,1.25,,,7,1.75,17.25,57.5
MDLZ,Mondelez,6/30/2014 23:00,3/18/2014 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,59.5,6,0.6,5,0.5,7,0.7,7,0.7,5,0.5,7,0.7,8,0.8,6,0.6,5,0.5,8,0.8,25.6,64,3,0.75,8,1.2,5,0.75,6,0.9,7,1.05,6,0.9,16.65,55.5,6,1.5,5,1.25,5,1.25,,,7,1.75,17.25,57.5
MDLZ,Mondelez,3/31/2014 23:00,3/18/2014 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,60.4,6,0.6,5,0.5,7,0.7,7,0.7,5,0.5,7,0.7,8,0.8,6,0.6,5,0.5,8,0.8,25.6,64,3,0.45,8,1.2,5,0.75,6,1.5,7,1.05,6,0.9,17.55,58.5,6,1.5,5,1.25,5,1.25,,,7,1.75,17.25,57.5
MDLZ,Mondelez,12/31/2013 23:00,11/7/2013 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,55.85,6,0.6,5,0.5,7,0.7,5,0.5,5,0.5,7,0.7,8,0.8,6,0.6,5,0.5,8,0.8,24.8,62,3,0.45,4,0.6,5,0.75,4,1,7,1.05,5,0.75,13.8,46,4,1,6,1.5,5,1.25,,,8,2,17.25,57.5
MDLZ,Mondelez,10/1/2013 9:21,8/15/2013 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,58.85,6,0.6,5,0.5,7,0.7,5,0.5,5,0.5,7,0.7,8,0.8,6,0.6,5,0.5,8,0.8,24.8,62,3,0.45,4,0.6,5,0.75,6,1.5,7,1.05,5,0.75,15.3,51,6,1.5,6,1.5,5,1.25,,,8,2,18.75,62.5
MDLZ,Mondelez,6/30/2013 23:01,3/28/2013 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,57.7,7,0.7,5,0.5,8,0.8,5,0.5,5,0.5,7,0.7,8,0.8,6,0.6,5,0.5,8,0.8,25.6,64,3,0.45,4,0.6,6,0.9,6,1.5,7,1.05,6,0.9,21.6,54,4,1,5,1.25,5,1.25,,,7,1.75,10.5,52.5
MDLZ,Mondelez,3/31/2013 23:00,3/28/2013 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,65,7,0.7,5,0.5,8,0.8,5,0.5,5,0.5,8,0.8,8,0.8,6,0.6,5,0.5,8,0.8,26,65,6,0.9,8,1.2,6,0.9,6,1.5,9,1.35,6,0.9,20.25,67.5,6,1.5,5,1.25,7,1.75,,,7,1.75,18.75,62.5
MDLZ,Mondelez,12/31/2012 23:00,10/3/2012 0:00,Consumer & Industrial,Food and Beverage,Overweight,Modest Overweight,64.15,7,0.7,6,0.6,5,0.5,6,0.6,5,0.5,8,0.8,8,0.8,6,0.6,5,0.5,8,0.8,25.6,64,4,0.6,8,1.2,6,0.9,8,2,8,1.2,8,1.2,21.3,71,6,1.5,5,1.25,6,1.5,,,6,1.5,17.25,57.5
MKC,McCormick & Co,3/31/2018 23:00,1/30/2018 0:00,Consumer & Industrial,Food and Beverage,Neutral,Neutral,49.7,7,0.7,1,0.1,5,0.5,5,0.5,5,0.5,7,0.7,7,0.7,7,0.7,3,0.3,6,0.6,21.2,53,6,1.5,6,0.9,5,0.75,6,0.9,5,0.75,4,0.6,16.2,54,4,0.8,3,0.6,5,2,4,0.4,3,0.3,12.3,41
MKC,McCormick & Co,12/31/2017 23:00,10/2/2017 0:00,Consumer & Industrial,Food and Beverage,Outperform,Neutral,51.05,7,0.7,1,0.1,5,0.5,5,0.5,5,0.5,7,0.7,7,0.7,7,0.7,3,0.3,6,0.6,21.2,53,6,1.5,8,1.2,5,0.75,5,0.75,1,0.15,4,0.6,14.85,49.5,4,0.8,4,0.8,7,2.8,3,0.3,3,0.3,15,50
MKC,McCormick & Co,9/30/2017 23:00,8/18/2017 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,54.55,7,0.7,1,0.1,7,0.7,5,0.5,5,0.5,7,0.7,7,0.7,7,0.7,3,0.3,6,0.6,22,55,6,1.5,8,1.2,5,0.75,1,0.15,2,0.3,5,0.75,13.95,46.5,6,1.2,4,0.8,6,2.4,9,0.9,9,0.9,18.6,62
NKE,Nike Inc,6/30/2017 23:00,9/28/2016 0:00,Consumer & Industrial,Retailers,Neutral,Modest Overweight,54.75,7,0.7,8,0.8,4,0.4,7,0.7,5,0.5,6,0.6,9,0.9,6,0.6,8,0.8,9,0.9,27.6,69,5,1.25,4,0.6,5,0.75,4,0.6,10,1.5,3,0.45,15.45,51.5,7,1.4,1,0.2,5,2,,0,3,0.3,11.7,39
NKE,Nike Inc,4/3/2017 7:46,9/28/2016 0:00,Consumer & Industrial,Retailers,Neutral,Modest Overweight,57.75,7,0.7,8,0.8,4,0.4,7,0.7,5,0.5,6,0.6,9,0.9,6,0.6,8,0.8,9,0.9,34.5,69,5,1.25,4,0.6,5,0.75,4,0.6,10,1.5,3,0.45,15.45,51.5,7,1.4,1,0.2,5,2,,0,3,0.3,7.8,39
NKE,Nike Inc,12/31/2016 23:00,9/28/2016 0:00,Consumer & Industrial,Retailers,Neutral,Modest Overweight,55.65,7,0.7,8,0.8,4,0.4,7,0.7,5,0.5,6,0.6,9,0.9,6,0.6,8,0.8,9,0.9,27.6,69,5,1.25,4,0.6,5,0.75,4,0.6,10,1.5,3,0.45,15.45,51.5,7,1.4,1,0.2,5,2,,,3,0.6,12.6,42
NKE,Nike Inc,9/30/2016 23:01,9/28/2016 0:00,Consumer & Industrial,Retailers,Neutral,Modest Overweight,58.35,7,0.7,8,0.8,4,0.4,7,0.7,5,0.5,6,0.6,9,0.9,6,0.6,8,0.8,9,0.9,34.5,69,5,1.25,4,0.6,5,0.75,4,0.6,10,1.5,3,0.45,15.45,51.5,7,1.4,1,0.2,5,2,,,3,0.6,8.4,42
NKE,Nike Inc,6/30/2016 23:01,3/23/2016 0:00,Consumer & Industrial,Retailers,Outperform,Modest Overweight,59.85,7,0.7,10,1,5,0.5,7,0.7,5,0.5,6,0.6,9,0.9,6,0.6,8,0.8,9,0.9,36,72,5,1.25,4,0.6,5,0.75,6,0.9,10,1.5,3,0.45,16.35,54.5,7,1.75,1,0.25,6,1.5,,,1,0.25,7.5,37.5
NKE,Nike Inc,3/31/2016 23:01,3/23/2016 0:00,Consumer & Industrial,Retailers,Outperform,Modest Overweight,59.85,7,0.7,10,1,5,0.5,7,0.7,5,0.5,6,0.6,9,0.9,6,0.6,8,0.8,9,0.9,36,72,5,1.25,4,0.6,5,0.75,6,0.9,10,1.5,3,0.45,16.35,54.5,7,1.75,1,0.25,6,1.5,,,1,0.25,7.5,37.5
NKE,Nike Inc,12/31/2015 23:01,12/23/2015 0:00,Consumer & Industrial,Retailers,Outperform,Modest Overweight,61.2,7,0.7,10,1,5,0.5,7,0.7,5,0.5,6,0.6,9,0.9,6,0.6,8,0.8,9,0.9,36,72,5,1.25,10,1.5,5,0.75,3,0.45,10,1.5,3,0.45,17.7,59,7,1.75,1,0.25,6,1.5,,,1,0.25,7.5,37.5
