,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/29/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/30/2018,4/30/2018,5/31/2018
NBCUNI,,,,,128.9937108,181.6276427,164.6955092,152.6361901,174.4986544,162.425177,151.1777471,159.1616826,144.9990504,145.5382833,138.5485096,144.6189383,133.5646891,140.2681274,132.4322672,132.7193886,172.0742186,202.2254473,153.8749593,204.051423,179.5764769,161.9192303,137.0360049,142.1003508,148.1523007,168.8136277,164.3549216,137.8722418,140.665007,127.4313983,114.2367197,134.9264777,130.4017846,128.5815844,111.0728037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,177.8592308,192.5314279,199.879175,181.8071107,163.338724,226.6121053,228.5501001,230.3503648,221.1384562,214.8147595,206.9775453,201.2829676,193.9893805,172.8295033,156.2743594,157.772196,150.4774724,154.4797544,160.1167403,155.2414912,202.9948884,221.9384314,196.5967246,228.0635185,207.4891689,230.8937054,205.2589699,214.3773874,218.5249053,246.4933262,237.9319679,218.1253504,220.0367977,209.8356816,159.4820345,182.8856861,176.1293517,164.3303766,167.2605046,165.9032241,156.6877681,159.6763697,176.4117596,160.6232471,162.7899672,166.5225427,156.7600429,151.5410533,141.5335695,147.6486396,139.0417049,134.6504583,123.9729735,127.822268,120.2646993,127.4142123,130.8583399,148.9835583,156.1940922,183.0622727,219.1750199,245.2789383,191.4532515,208.7368839,191.4965356,197.9368244,209.2315278,227.5899541,289.5715074,315.9039733,289.0611184,293.6671304,383.2477793,488.241646,538.4118821,373.6103662,295.8452418,281.041278,264.2923525,259.5871277,247.1566324,235.8091194,213.1172933,207.8829045,178.745087,165.3166796,156.7828051,166.5084902,162.2530925,166.3019695,171.8211504,160.0422848,186.0640122,173.4500143,157.3815425,155.6027239,149.7035916,126.6388725,143.842899,148.3846425,154.3892823,153.831019
NBR,212.5223362,200.8377055,200.8532416,190.7321898,182.6104187,255.9256731,259.6368633,242.0401105,259.0545104,257.4065577,248.0418434,255.1922249,239.8517406,230.6579527,212.7670397,193.2105639,186.1937953,196.60616,200.6084523,195.6975606,280.047593,316.9507658,288.2639204,322.3749543,315.6988606,299.5174064,252.6575355,236.6951886,237.4789771,265.2040973,273.2093335,263.8109561,265.2287309,248.9537747,197.8207513,224.3982835,212.1061276,273.6789473,279.5959939,258.6091721,263.9713973,245.7658591,277.8432085,241.6712865,239.1659138,218.9855607,209.9831306,206.317491,184.5243503,184.1840871,175.1238414,158.9661821,138.1197321,119.7838481,106.1882607,105.8634003,103.2499958,140.7309866,150.4533189,190.8267112,378.8211524,430.7897076,360.7713972,348.464031,289.955354,265.5848184,266.3321877,271.4664355,330.5195135,451.8293691,454.7267419,470.4609853,554.5739697,901.0700766,1087.2698,726.0917979,477.6212527,575.1490814,484.7561125,539.2056171,427.0129907,404.6439421,308.1950839,283.7239077,217.3430831,188.0054062,220.6211001,244.9941527,257.8009116,290.3453615,364.1042446,360.0864147,,,,,,,,,,
NE,171.9595186,172.0999134,176.806873,165.0569364,159.6079393,193.6482981,207.3868482,168.8333059,176.1824525,166.231672,143.6874743,152.6028383,139.9072413,123.696835,123.4551873,129.1719651,123.7380922,128.5795366,137.0799698,130.9351157,160.9281759,196.6503623,178.1950247,212.6341799,217.0130071,212.1995462,178.8777882,176.8219654,185.2881857,214.1298184,227.1646198,210.056609,200.0318006,189.0144719,145.6836152,168.4096524,170.2145431,178.1667649,184.9664708,193.2049271,196.6715254,194.4321521,210.0937574,193.3883133,196.6028191,206.5503533,184.592734,174.4738484,154.3382153,165.8440836,164.6785133,160.1559632,151.1349596,150.051397,144.9441865,138.5170418,152.8985908,219.4169204,260.4898171,284.3453048,406.0956488,519.4852948,396.7405579,428.6822184,380.0783707,357.200249,366.3978483,464.050623,585.4126702,741.2682135,695.4801078,687.3858939,851.6652607,1446.366723,1387.32655,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEE,,,,,,,163.9685511,158.4962039,165.3672925,166.0982436,166.7423122,163.016314,141.9141679,142.0098172,138.4457068,138.3445966,141.3562845,147.7496223,148.2744691,138.5890993,177.3302527,184.9771286,134.0631568,145.1351297,151.3788778,143.8097024,133.8654431,133.8274723,138.8764172,149.5657282,146.3775609,133.4098983,133.1937672,124.9588473,119.7701869,130.5773005,128.6821328,123.8521114,118.3242318,126.4884946,117.336483,117.6631294,127.693116,115.4858956,119.2421887,126.533012,121.5554758,117.017926,114.3839698,115.5412275,112.7382886,111.8066018,99.67474186,98.71695459,100.0350018,99.70584879,104.6678601,109.0396379,111.0790591,123.1189359,117.2117962,122.6828443,116.2559977,122.5873718,119.6359514,127.4643773,138.563828,145.0668267,148.8673651,148.4315384,139.3079991,133.8227969,139.6341041,140.0971359,141.1760482,131.2275853,129.0042381,119.5463049,123.3656113,120.89748,116.3470915,113.2371643,106.5674394,103.5543601,95.49914315,93.8773077,91.91356165,95.44351814,97.0984538,96.70694872,92.46078792,84.78944829,86.60687891,85.23445511,84.89858581,83.76493349,81.81599316,76.25839486,81.63513333,92.54263062,92.97106259,102.2417349
NEM,152.7917952,167.2406803,162.3207692,150.0688055,135.6641848,180.2031092,163.9870456,140.8279273,173.9802036,155.1832,139.1434778,136.4783003,115.5274137,121.1450132,126.7869237,128.5241348,128.7065488,147.8174148,158.0149818,152.427229,191.0033783,247.6563019,171.663506,225.4183802,214.2253854,203.0004796,178.9130113,200.7480896,202.8275036,249.8292707,233.5218439,217.0471516,224.0819855,214.2253294,184.3306346,195.1976783,186.123983,186.8639982,192.9156283,203.5068607,248.3502095,252.5574078,328.764782,302.6016828,287.5344781,310.9827569,315.2752386,317.6531098,321.0050765,315.4569347,274.5819974,266.844677,227.5765351,240.179281,217.9135357,214.6237001,207.7352041,256.2439488,276.1033598,286.3731486,288.3138414,287.4605563,251.0201466,278.8121721,263.5979935,252.0016381,271.5872849,347.5980412,359.6095874,380.0958727,334.0412507,382.323053,402.6861699,447.200056,371.8688858,298.7221227,242.2816564,271.3132885,249.1711583,221.9597177,212.3542183,206.1270824,175.4178461,181.1085253,186.2250065,163.8660542,145.7344934,155.653882,150.6420446,149.859135,139.2535614,133.5102054,148.8054715,140.0323808,123.761362,130.4314606,129.3172408,113.8065207,123.2864007,137.8061347,134.2345382,144.7551193
NEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.4748993,211.5910034,211.6591949,207.9219055,194.5453033,194.0835876,220.5082855,197.6676941,208.6584167,224.1694031,213.5998993,199.7635956,186.1940002,181.7111053,177.0131989,165.4253998,160.4580994,154.5014038,153.9203949,158.4290009,155.5995941,155.2535095,154.5776062,161.5048981,169.9408112,177.6327057,171.9804993,178.7164001,177.7176971,182.4385986,186.5888977,187.240097,207.1578979,216.5034027,208.7454987,195.9519958,209.0701141,209.0066833,226.2181091,217.866806,211.7238007,224.2028046,218.2610016,210.5424805,203.9980927,203.0198975,203.2293091,205.5015106,166.6152954,163.4389954,159.842804,159.2722015,150.6273956,151.4590912,148.0981903,142.3661957,136.4328918,128.6921997,88.94910431,85.19490051,87.02759552,78.92070007,74.54260254,90.39610291,102.2619934,100.8849945
NFG,243.6882221,234.3000496,207.8374861,223.3141271,221.992677,228.666327,251.6534915,248.5796885,261.537587,255.7638332,256.0405988,255.5000677,236.930937,232.8658084,231.118643,227.4045911,227.0149344,234.7754994,240.8207061,237.7857567,264.9876895,273.2575002,273.8496487,291.9949569,272.580525,271.9501147,250.7606978,285.4617569,271.4228566,281.3866805,282.0044486,278.1706726,270.4995931,251.3782499,184.8498085,205.4879858,196.4774363,195.7087972,183.9317617,187.0889275,178.1114114,182.5343532,198.6854444,184.6939007,178.1813066,181.1843905,169.5810092,166.7045053,164.6944978,168.489943,165.6651896,163.3271664,158.4372227,157.7668574,156.5774785,143.6166388,147.6231914,155.5843329,160.0552893,162.5578127,173.7584522,170.1281942,172.1192535,176.5164781,175.116565,179.5263527,224.6548982,265.8738839,279.9965862,284.8376228,277.5533754,271.11785,284.9540566,324.9319963,402.3608247,372.3429634,321.1263097,295.7344881,289.3976999,276.5229231,240.5163559,225.7215261,224.075956,209.5390837,195.9933873,182.5490318,181.0495524,176.3385987,181.4968133,178.1280935,182.2016898,164.5270236,158.0632043,157.7486867,147.4436143,143.6432557,145.414367,131.0014103,137.68773,139.1961052,141.7226316,149.3071007
NGGLN,163.3852116,150.6459228,154.3146105,147.6127772,138.0682054,165.3226448,177.5399104,164.5052484,178.7515712,170.5218698,159.2627336,169.9757702,161.9014606,151.5357435,154.5969783,148.0469254,150.2875112,154.1689286,156.8841768,152.2852763,184.7643732,205.0235494,190.6294224,211.6705695,216.4769627,216.4651425,196.5759826,184.2700946,185.3346835,206.0570522,197.2165092,194.3749128,190.5320062,171.0160406,169.6035626,162.6522625,149.1483993,143.8352704,144.2490234,144.9552788,135.8310515,131.8964145,150.8461347,141.1832515,134.7752266,127.1492931,125.0587618,120.3361432,117.2534856,120.0404681,116.5561716,97.01831346,95.24204913,95.9482569,97.48707877,97.70350807,104.025361,107.2956078,102.2250582,110.353132,109.354688,118.6833352,86.87837611,154.0599756,160.4322613,167.3379889,162.0811889,170.76389,174.5155513,180.9693606,178.1330749,187.3468881,191.5723097,207.5996741,210.2433223,198.0502028,197.3400737,197.9835942,205.2780691,194.9744487,190.413723,193.1323862,185.9656866,189.3539462,195.5906466,170.274533,167.4248186,144.6099276,141.9626856,133.7917177,177.7173004,151.6685944,159.1994934,156.0363007,153.7098999,147.9763031,139.6443024,129.2118988,130.6053009,142.6426086,141.9729919,154.8289948
NI,224.3036576,206.026635,208.4364657,190.3861975,177.1715922,204.1390756,235.6174986,219.8510225,227.2663189,217.8110905,211.9802652,212.8603063,196.5008613,169.7167206,160.6001805,153.6526412,149.0667779,156.4649391,163.0146755,160.5235126,195.361525,213.4464991,204.1325436,239.1304337,235.4535244,225.5717825,191.2907958,200.2763923,203.9070788,222.16767,224.9585661,223.7692877,192.8488322,174.4461905,159.7372627,179.8205716,166.7207684,158.2879895,157.7879476,163.7808931,165.4101542,161.3469313,177.8201944,162.9644831,173.5169429,187.2499388,170.2743924,172.7442039,150.2575259,137.3808055,136.5193071,138.606874,129.7310629,127.4703147,124.1244449,123.7550534,129.8320345,130.3162291,133.4659034,138.2222388,132.4157607,132.1897926,120.5862533,125.2498305,129.6227322,137.4829445,154.9608633,156.4639056,166.5085123,169.8927904,166.3727554,164.0165819,170.3437096,189.1272138,194.347959,178.6809567,162.0282786,155.1030096,157.2242694,151.0175726,150.1634828,154.4640485,148.7353891,145.0798773,136.8823837,134.6426625,130.1197659,136.5185762,132.9262967,134.2348623,137.7231505,126.8017439,131.9923188,127.449198,119.4733758,114.130573,109.8754718,100.9929932,106.3411224,129.3967361,128.3092915,135.8823749
NKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.77468046,67.47524275,73.33670512,71.53797615,67.99954299,69.61182595,65.41058683,65.05322369,56.99995653,62.30646456,64.39962879,60.77742695,66.54631015,73.50886033,73.25471638,69.26881578,69.9144397,69.69641341,77.20851178,78.29023507,78.97326232,86.05494349,76.22429825,87.70584441,86.0226762,84.77125214,90.6339053,97.28660081,104.0107972,102.8709441,98.25982822,98.35879705,94.48634705,108.4077678,108.3223046,97.49060581,82.28554515,86.1222628,94.90688324,88.0880088,89.85530092,89.68745389,83.84662916,83.68208312,75.20514857,82.46537636,81.10714434,89.54959305,84.51160718,85.78567376,84.72693711,73.94522361,79.38380996,78.05075656,70.75068394,70.66189372,68.3638962,62.94585276,66.14673201,77.97650188,74.78516128,82.94179326
NLC,,,,,,,,,,,,,,,,,,,,,,,,,97.4239581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOC,117.4433399,122.5690567,136.9686484,136.1315671,119.3390041,125.4162759,129.3349954,127.2122426,132.2969148,135.6898813,141.8212189,125.2968135,119.8993228,110.1122584,106.6698736,107.2974356,106.044349,109.3083183,115.0326908,112.5218917,146.6702595,163.2078298,137.9203301,162.9695919,169.8526271,162.1291655,140.1053673,137.9421753,141.4611136,160.6848559,155.4656183,136.0298774,141.1716462,135.5555357,125.0424872,136.6474395,134.6030601,134.7395003,136.5036906,135.965547,130.3795815,121.9162392,149.9285662,135.2186272,135.4453091,143.8262975,139.8585025,136.2769491,124.9993315,124.4957055,122.8528949,118.3861054,113.9100519,110.3784781,109.5167049,109.5495252,112.1129794,118.4545936,122.6524581,125.6892428,126.3865084,128.3584679,122.8185956,127.0283757,127.8515558,136.8554239,147.481639,155.5742033,164.3093041,160.2687528,145.001536,142.8149927,141.3834667,147.0543497,148.1473564,121.4231836,109.0113571,116.4542293,123.519998,115.4797337,111.9785977,111.3860171,110.5338768,102.8042661,99.23122671,97.34438185,95.65805064,95.02351889,88.02348268,86.13713477,90.63444254,85.45701698,92.015923,95.24145821,75.21111628,79.92002199,78.29953035,75.45518875,86.24153545,97.27307185,98.30977246,101.0111683
NOKIA,128.3860625,135.8515705,137.3096063,118.4062113,114.5016947,140.827996,194.1603833,184.3635001,198.7798792,191.0897721,168.2570329,188.1993898,172.1700052,179.742798,199.902135,201.8868371,199.0516806,206.9885817,316.9377746,342.1947847,400.108988,437.2972102,392.2497381,432.4727271,402.9553103,389.8397036,367.8299877,400.2264219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORBOR,172.8769989,173.8827972,173.7697906,179.567688,111.8911057,155.7656097,166.7449951,167.7415924,172.6187897,162.47229,164.0908051,164.9161987,165.5605011,133.6230927,146.7639008,174.8141937,176.268692,182.2949066,178.7545013,178.3400116,180.4734955,222.6057129,212.2024994,229.2556,220.2773132,212.7412109,216.2056885,216.3731995,267.219696,268.1402893,268.394989,267.9804077,273.1622009,275.3327026,274.9078979,229.8378906,246.4987946,243.7313995,251.8265076,262.2052917,253.8291931,263.5875854,272.0904236,262.0732117,275.664917,296.300293,288.1394043,285.7559814,266.2112122,278.2897034,280.4266968,282.274292,274.093689,268.9736023,259.2451172,253.3200989,231.4785919,246.4876862,251.0993958,271.403595,285.0665894,282.5105896,267.1864014,266.6593018,265.4103088,275.2463074,228.6421967,233.9472961,276.2174988,278.6141968,280.2645874,282.5007019,445.6964111,480.2617188,462.9495239,458.7493896,455.1496887,388.3522034,385.4717102,366.3457031,366.506897,366.9299011,298.9440002,289.0578918,317.4199219,313.4396973,248.6519165,,,,,,,,,,,,,,,
NOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.65984415,80.59138283,79.18966835,82.66594683,92.13176827,92.95892171,97.14736106,96.37523961,82.92947113,91.00851091,95.69172821,88.04687441,85.36905262,73.72715087,81.84437299,76.28934795,74.21567864,72.3138641,80.59439964,74.55126544,75.27511385,79.69802506,86.10651669,108.9607836,125.9351665,144.8893003,154.4069277,127.25621,131.9740052,128.6446702,132.6967009,142.8233633,155.3783682,194.1939383,199.1992977,194.3311514,199.0923198,243.5500759,312.1074145,412.2455134,364.6703655,289.1172284,290.2371258,272.1673972,268.0863268,253.1867607,241.9994193,220.4844795,216.1212152,217.4113613,201.2736141,170.1913932,178.9784344,169.7739459,154.1588513,176.2887196,168.6682927,171.4756007,156.5257149,130.8854641,132.1441093,136.3263138,121.1449832,128.0906908,129.7691191,127.0222311,142.6482296
NOVANT,207.1264038,209.7238007,206.2220154,181.0856018,182.7861023,178.042099,180.0634003,188.3020935,201.2352905,199.8771973,206.3143005,196.455307,178.6445007,165.3388977,150.4248962,146.5075989,151.4503937,159.3822937,164.6080017,161.819397,186.3085022,176.7213898,175.3878937,191.2756042,191.5385895,191.5887909,219.8755035,222.6375122,228.4753113,234.0267944,235.6360016,254.2692871,260.9779968,255.7358093,249.0358124,253.0457001,249.5418091,163.1679993,163.5575104,166.3654022,156.5483069,158.948982,177.234944,165.8928206,177.2631363,188.3948415,182.1750879,174.1409143,172.5090734,140.5091526,125.3737448,115.8673982,110.201455,109.459797,111.7581987,108.6619525,110.3058601,110.8643304,118.0849598,121.9442591,127.6585416,141.398894,135.0109858,136.296766,137.5571778,139.1531874,141.890601,142.4578673,147.4073209,149.9436544,145.9587368,140.9689103,141.7114138,145.3407677,146.2810438,131.8972893,115.9221904,98.55762093,108.3043247,108.9915729,107.6053488,108.3365093,110.9230777,110.0429466,108.6654734,107.3131562,105.277437,,,,,,,,,,,,,,,
NOVART,67.397166,82.87648394,80.33290897,51.61618485,46.61719671,58.71721024,58.23127368,55.54220465,58.01194205,63.63830961,63.89203161,63.7650489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOVNVX,,,,,,,,,,,,,67.75219627,69.57932463,63.06017685,62.18222023,59.49449611,62.16877577,64.76853448,57.44158434,78.45531682,73.36488756,63.5260923,87.62640959,79.75097901,67.16144849,51.34667534,52.8090739,69.48241155,72.59797539,73.78336664,63.31401461,61.31237255,61.11749557,54.59506404,65.0635365,61.95644894,59.05084247,65.8414582,66.94801704,63.3198758,66.00922828,72.40302993,66.12733519,66.0376045,70.97731484,65.29620605,62.36342328,64.4300637,55.15468,59.62330243,60.25646174,59.32819124,66.17302201,65.50547028,65.29355633,65.55400978,72.15177639,71.46386883,73.99119216,71.69193471,69.56867535,65.34655839,72.93748327,71.04757527,77.41048767,88.5035562,92.38082386,89.45408235,90.54442196,76.51744348,75.96339125,78.4324088,89.18365668,89.18576223,74.76580364,63.70128367,71.38175093,76.37017795,72.19590294,67.97147436,73.1343215,69.75227621,72.87274702,69.95452845,68.02580847,60.13263791,64.83003198,64.14534089,60.78853003,57.67249748,51.70618009,57.94474078,50.21449965,44.5669682,50.9899139,47.12409591,40.50332212,51.24605566,61.84825506,61.06536908,60.95862596
NRUC,141.644076,130.674562,138.4651038,124.1588164,116.6678694,137.4483398,139.7075005,133.4737288,132.4813827,130.9982126,127.8841854,129.7913968,114.4156457,113.0575346,102.4101116,111.6942786,107.380626,113.5912871,119.6156196,117.4760561,143.781792,165.411455,159.2091204,164.4808305,163.1681513,141.4296723,119.6431026,117.9056738,118.3805069,127.9246021,123.8266632,124.1625257,124.1608872,102.2443508,92.85303868,94.99469206,89.86945245,93.16244618,79.33607204,87.57520306,99.20850489,98.24640837,108.8447703,102.5954481,109.1873211,112.9951098,107.5924638,105.6835382,101.7072088,94.73759705,98.4216094,99.3036801,94.7670859,88.94354041,92.18197518,91.93068432,82.48984699,87.63523793,91.18259635,101.82732,95.77991817,93.37877685,89.71555415,100.3835125,95.41759409,97.39954521,105.1848854,113.1824987,115.77842,122.8832689,115.6620064,114.3720529,116.7640156,113.8731374,114.2978152,102.6346563,118.5602126,103.8033841,110.5586372,110.5038903,108.8322175,109.6238397,99.42345243,95.3311146,95.80843986,92.60054046,89.44695586,94.95386081,88.724219,88.20752578,83.46215633,75.14161297,77.54779113,72.35372919,66.14858534,69.01493078,69.87756792,61.66524488,70.89953134,84.30594919,79.02045088,80.5317601
NSC,136.9645532,144.2527489,147.0861198,147.7951197,134.1009531,150.0373527,155.2082834,149.4739969,158.9195908,156.2777716,160.316655,157.5388084,146.2083707,132.7405662,125.984671,122.279742,119.8310102,131.5147327,135.9177621,133.3943981,161.2118168,179.8149823,162.771404,182.9514456,168.1887212,160.0175359,148.6091274,146.011657,149.7897653,169.4346565,164.5913433,152.8823135,139.8689085,137.4073233,125.5647452,135.97167,131.104134,122.8770173,121.8483662,124.7283473,126.5133784,125.6424786,139.1044463,126.7123514,129.56167,138.3190717,134.3610528,128.3282438,122.027438,122.528087,121.0012368,115.2338092,113.3750448,113.1259996,112.8933556,112.4014977,118.6644135,119.1494222,119.4092644,126.1066222,127.2260775,133.3413299,132.6147659,136.0142672,135.4524225,143.4810218,152.3870904,158.663884,167.6985039,171.9826834,166.9856673,174.9787777,175.3391995,191.1180849,198.0444209,168.1056114,146.8866862,151.7487231,154.322014,146.1913622,142.4586433,144.4908978,141.2396486,136.3099312,124.914144,124.7206873,122.5143384,120.5447371,122.5574342,118.1272007,114.8199446,108.6459492,107.5555723,103.4282981,94.67203496,84.38525601,83.23465879,76.16949806,84.35920431,96.79028263,97.30074517,102.805891
